Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
South Africa,ZAF,Trade (% of GDP),NE.TRD.GNFS.ZS,43.61093869,46.66732849,46.84526188,48.89661764,46.86188609,51.43777395,54.80163343,59.7646363,51.40183109,51.07803414,53.14911539,60.27726433,63.68308729,72.86539024,55.4182616,55.98898581,60.1126299,60.89969943,64.24175982,64.43450111,61.60014841,60.79052501,58.17962819
South Africa,ZAF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.32674E+11,2.42679E+11,2.48989E+11,2.50234E+11,2.56239E+11,2.67001E+11,2.7421E+11,2.84357E+11,2.92743E+11,3.06076E+11,3.22228E+11,3.40285E+11,3.58526E+11,3.69967E+11,3.64276E+11,3.75349E+11,3.87677E+11,3.96257E+11,4.06105E+11,4.13606E+11,4.18898E+11,4.21266E+11,4.26813E+11
South Africa,ZAF,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,33374909768,33302879568,34850876204,32865066160,30284129640,33074962281,31041097905,32520032939,43312326510,58846394250,68723060501,83771650142,97507626433,1.07976E+11,82279346700,1.02954E+11,1.23424E+11,1.23564E+11,1.21958E+11,1.15633E+11,1.00135E+11,89270123112,98801839702
South Africa,ZAF,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,51357837513,55831421079,58838032017,60022810468,55003961099,57939818609,58084603617,61187100475,66133830520,76390072666,84700595531,1.00168E+11,1.0955E+11,1.12627E+11,92737392777,1.02747E+11,1.14986E+11,1.19839E+11,1.25848E+11,1.25137E+11,1.31878E+11,1.26894E+11,1.29275E+11
South Africa,ZAF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1248424933,816389273.8,3810543923,550338596,1503332454,968831356,7270344986,1479804589,783136092.3,701422007.6,6522098178,623291744.3,6586792253,9885001293,7624489974,3693271715,4139289123,4626029122,8232518816,5791659020,1521139945,2215307020,1371931600
South Africa,ZAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.16665189,18.04002767,17.71511711,17.99153951,17.03509901,16.3653252,15.74458201,16.27796741,17.10588445,18.46659574,18.31497742,20.18299445,20.9855217,23.15016528,20.70489939,19.51298134,19.72094807,19.96598504,21.16355695,20.49949351,20.97968054,19.35307393,18.60187489
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.89999962,21,22.89999962,25,25.37000084,23.27000046,25.37000084,27.18000031,27.12000084,24.67000008,23.84000015,22.62000084,22.32999992,22.43000031,23.54000092,24.69000053,24.64999962,24.72999954,24.56999969,24.89999962,25.15999985,26.54999924,27.32999992
South Africa,ZAF,"Population, total",SP.POP.TOTL,42088165,42898520,43657024,44372112,45058775,45728315,46385006,47026173,47648727,48247395,48820586,49364582,49887181,50412129,50970818,51584663,52263516,52998213,53767396,54539571,55291225,56015473,56717156
South Africa,ZAF,Population density (people per sq. km of land area),EN.POP.DNST,34.69500614,35.36301511,35.98828117,36.57775763,37.14380219,37.69573156,38.23706897,38.76560931,39.27880619,39.77231285,40.24481778,40.69325607,41.12405592,41.55679216,42.01734249,42.52336018,43.08296664,43.68860761,44.3226768,44.95921242,45.57883174,46.17585917,46.75428534
South Africa,ZAF,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-5.307251671,-5.160161737,-3.723093027,-2.939508283,-1.766354838,-1.910624691,-0.893758412,-1.556111447,-2.545776178,-1.882674183,-0.181362986,0.874524301,1.028631402,-0.649412869,-4.916542282,-3.964167052,-4.559015032,-5.116569843,-5.634650718,-3.814632238,-4.771392847,-3.874689891,..
South Africa,ZAF,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,33.8,..,..,..,32.6,..,..,..,..,25,..,..,16.9,..,16.5,..,..,..,18.9,..,..,..
South Africa,ZAF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.537162821,3.860002427,3.692557569,3.448135515,3.237963805,2.994745986,3.216383213,3.384390416,3.052348605,2.763467723,2.389623573,2.331412417,2.643372701,2.859484952,2.713427607,2.387372915,2.285472539,2.169477736,2.09775631,2.174706759,2.080835375,2.178173586,2.287746335
South Africa,ZAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.91710855,30.80974014,30.14121405,29.48711889,28.54485099,29.06573224,29.55042518,29.69304137,28.00773289,27.31360679,27.13740519,26.23562031,26.5262607,28.2842626,27.58361623,27.38133554,26.94253995,26.68106047,26.66809154,26.5451353,26.04272527,26.00914259,25.89866891
South Africa,ZAF,Net migration,SM.POP.NETM,..,..,313500,..,..,..,..,596000,..,..,..,..,627500,..,..,..,..,806500,..,..,..,..,300000
South Africa,ZAF,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.42023871,23.20649973,23.53245619,24.3884263,24.13044338,23.34368567,24.18558057,23.27841514,23.03754961,24.28209502,25.74329543,27.26987061,27.59603925,26.81321687,24.3968023,25.04150129,25.17982275,25.58813186,26.04390961,26.54119201,27.33622144,27.09698111,..
South Africa,ZAF,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,24.32918935,25.39627362,25.53138382,26.20296774,26.70934995,25.67376501,26.75052383,25.37631494,25.52167577,26.94790749,28.8340306,30.12368164,30.32265435,29.62263984,27.46777197,28.10996244,28.19789956,28.45726831,29.4770839,30.99759111,31.70561436,30.89698845,..
South Africa,ZAF,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,8883.475374,9069.259674,9143.608173,9024.829993,9096.697291,9340.203619,9388.059505,9658.336668,9790.562271,10182.30193,10589.84433,11057.65048,11366.96808,11628.83232,11422.88749,11638.95179,11808.79744,11885.86695,12020.28378,12064.26198,12073.1353,11948.12348,11922.86418
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.226,60.49,59.58,58.548,57.45,56.341,55.273,54.299,53.481,52.878,52.567,52.614,53.01,53.72,54.701,55.888,57.201,58.545,59.83,60.993,61.981,62.774,..
Spain,ESP,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,25051.23368,25614.3895,26448.37866,27473.30696,28589.30859,29967.13145,30950.57323,31395.27602,31815.42134,32261.44449,32901.98773,33700.85211,34329.647,34163.94639,32652.51218,32507.09397,32068.27093,31109.18746,30678.9173,31195.40524,32291.1552,33320.37272,34272.36038
Spain,ESP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.933129725,3.4707213,2.381828025,2.532759835,2.664837615,3.276074469,4.079865676,4.114985296,3.918908845,3.921275695,4.149491286,3.978200117,3.331139602,2.135441392,0.252533821,0.16041859,0.028968199,0.067950146,0.353610345,-0.19498388,0.610875762,0.283304212,0.954824617
Spain,ESP,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,1.3391E+11,1.4732E+11,1.50865E+11,1.59782E+11,1.67093E+11,1.70289E+11,1.74536E+11,1.87493E+11,2.31342E+11,2.69668E+11,2.85726E+11,3.15019E+11,3.81002E+11,4.16591E+11,3.41312E+11,3.65959E+11,4.31305E+11,4.10434E+11,4.39242E+11,4.5103E+11,3.95671E+11,4.10808E+11,4.52929E+11
Spain,ESP,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1.77882E+11,1.95559E+11,2.24103E+11,2.4211E+11,2.6149E+11,2.88905E+11,2.99523E+11,3.03616E+11,3.13997E+11,3.27349E+11,3.33147E+11,3.49587E+11,3.78444E+11,3.75237E+11,3.33875E+11,3.65339E+11,3.92397E+11,3.96574E+11,4.13563E+11,4.313E+11,4.49385E+11,4.70748E+11,4.94417E+11
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,44.83026623,46.32842342,51.29225228,52.86422329,54.73805181,60.23783366,58.07415858,54.98286373,53.11137165,54.21246314,54.33510358,55.65927296,57.40645647,55.75793411,46.4972031,52.34357293,58.08609285,59.9311416,61.17961222,62.99647338,63.61039557,62.87600959,65.51885341
Spain,ESP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9.40937E+11,9.66105E+11,1.00175E+12,1.04489E+12,1.09175E+12,1.14949E+12,1.19548E+12,1.22991E+12,1.26912E+12,1.3093E+12,1.35805E+12,1.41474E+12,1.46806E+12,1.48447E+12,1.43142E+12,1.43162E+12,1.41732E+12,1.37582E+12,1.35236E+12,1.37102E+12,1.41807E+12,1.46451E+12,1.5092E+12
Spain,ESP,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1.35E+11,1.44435E+11,1.47036E+11,1.61591E+11,1.79435E+11,1.88387E+11,1.89292E+11,2.01602E+11,2.51236E+11,3.10717E+11,3.43196E+11,3.89487E+11,4.69625E+11,5.01271E+11,3.58024E+11,3.8462E+11,4.3358E+11,3.90172E+11,3.94536E+11,4.16943E+11,3.66937E+11,3.70842E+11,4.14591E+11
Spain,ESP,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,1.71885E+11,1.84608E+11,2.08431E+11,2.37832E+11,2.70865E+11,2.96572E+11,3.06968E+11,3.1794E+11,3.36742E+11,3.70676E+11,3.96725E+11,4.29115E+11,4.65861E+11,4.39685E+11,3.59157E+11,3.84021E+11,3.80932E+11,3.56732E+11,3.54913E+11,3.78306E+11,4.00801E+11,4.11565E+11,4.30757E+11
Spain,ESP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8085535585,9623214732,8937220784,14282263312,18523395458,40489477035,28892264555,39409654769,30740341153,25176365229,26720350857,32989821047,73772822154,79557788103,13478740375,41020054117,31782139561,24915158981,52287690611,34889756901,25350485005,39776176760,6203743186
Spain,ESP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.36876193,22.0821243,22.4832014,23.79963974,25.42485816,26.5794971,26.57306069,26.90060431,27.82337157,28.75287316,30.01571087,31.29614454,31.33547433,29.59546686,24.56535922,23.54896455,21.90734916,19.99394123,18.7113493,19.45212079,20.39142665,20.4878402,21.14505759
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,22.67000008,22.13999939,20.70000076,18.67000008,15.47999954,13.78999996,10.35000038,11.14999962,11.27999973,11.09000015,9.149999619,8.449999809,8.229999542,11.25,17.86000061,19.86000061,21.38999939,24.79000092,26.09000015,24.44000053,22.05999947,19.62999916,17.21999931
Spain,ESP,"Population, total",SP.POP.TOTL,39724050,39889852,40057389,40223509,40386875,40567864,40850412,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46620045,46480882,46444832,46484062,46572028
Spain,ESP,Population density (people per sq. km of land area),EN.POP.DNST,79.53718164,79.86915746,80.20460716,80.53721969,80.86431804,81.29832465,81.94337639,83.02251924,84.50881393,85.98480508,87.4654972,88.97614934,90.61490052,92.12932237,92.97506517,93.15193096,93.50783588,93.50683713,93.2009456,92.92273645,92.95268301,93.04926587,93.22535142
Spain,ESP,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-5.77876374,-3.82424302,-3.049904546,-2.308308756,-1.264815351,-1.133152805,-0.709478391,-0.599235541,-0.635367505,-0.945647884,0.490776581,0.895161978,1.285520912,-2.888485744,-9.118744972,-4.785394126,-3.627823465,-7.939200723,-4.842579602,-3.676070995,-2.763523636,-2.695521411,..
Spain,ESP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,0.7,0.7,0.7,0.7,0.4,0.5,0.7,0.7,1.2,1,1.2,0.7,1,..,..
Spain,ESP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.890172139,4.392694962,4.299979346,4.155100155,3.81446907,3.738491296,3.650032593,3.455413673,3.381698429,3.073761928,2.712112843,2.356013151,2.440398702,2.289950503,2.182378606,2.336218181,2.27857656,2.309930132,2.510400285,2.433948083,2.524634305,2.511349799,2.592247577
Spain,ESP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.36305371,28.08304234,28.02495517,27.84572289,27.85386899,27.88502901,27.89652451,27.77183139,27.46442938,27.10837919,27.28446988,27.05486451,26.47068348,26.61291406,25.38969392,23.82233899,22.94653926,22.03170756,21.24339349,21.10019078,21.42698412,21.29730126,21.61418006
Spain,ESP,Net migration,SM.POP.NETM,..,..,905020,..,..,..,..,2838240,..,..,..,..,2259000,..,..,..,..,-570000,..,..,..,..,200000
Spain,ESP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.90836358,16.34985819,15.66859506,15.8349006,16.10439564,16.23226306,15.85783557,15.00371019,14.62739212,14.96261986,15.65864216,16.12144758,16.72491018,13.25736299,11.00743986,12.96645959,12.44776725,12.23833086,13.99444083,14.25247153,14.43058228,13.84773835,..
Spain,ESP,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,18.86153304,19.27019295,18.3654442,18.39968811,18.56116948,18.44332689,18.23486694,17.02936655,16.50997172,16.74444522,17.38167954,17.95631633,18.46111285,14.94161123,12.6143133,14.66341639,14.22776797,14.32283627,16.40978343,16.71465187,16.32197467,15.77510322,..
Spain,ESP,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,24981.87264,25463.47042,26306.91584,27307.55308,28421.69773,29853.00486,30623.66969,31044.41511,31553.77325,31960.91655,32421.8488,33110.06567,33494.29515,33247.93101,32043.86334,32045.38693,31512.28457,30887.77031,30516.02568,31088.15467,32217.41504,33306.69638,..
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.98073171,78.1204878,78.60414634,78.66585366,78.71707317,78.96585366,79.36829268,79.56829268,79.6195122,79.87073171,80.17073171,80.82195122,80.87317073,81.17560976,81.47560976,81.62682927,82.47560976,82.42682927,83.07804878,83.22926829,82.83170732,82.83170732,..
Turkey,TUR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,12310.19972,13010.25464,13776.05429,13874.07863,13197.74786,13862.05302,12842.35827,13468.48814,14020.93631,15161.60987,16309.67916,17250.77587,17901.47945,17836.8009,16783.44112,17959.25635,19660.88715,20282.02196,21650.75133,22401.87088,23388.4741,23756.4741,25134.61442
Turkey,TUR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,86.00754244,77.22351222,81.45486258,143.693045,54.28972608,49.34129224,52.92357468,37.5744593,23.31985967,12.44690505,7.104918128,9.37170275,6.216612877,12.0373736,5.401781092,7.012657784,8.188549821,7.418244099,6.268809586,7.421708258,7.826899878,8.098308496,10.84353689
Turkey,TUR,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,36581000000,45150000000,51528000000,54117000000,45482000000,50353000000,49963000000,54750000000,70502000000,91918000000,1.06331E+11,1.19865E+11,1.45383E+11,1.78015E+11,1.45547E+11,1.57445E+11,1.8365E+11,2.05515E+11,2.09986E+11,2.20871E+11,1.9901E+11,1.87966E+11,2.10153E+11
Turkey,TUR,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,54926334778,66987819986,79798475074,89855522753,79827111882,93678327495,97978547975,1.05581E+11,1.12702E+11,1.25749E+11,1.35956E+11,1.44794E+11,1.55333E+11,1.61258E+11,1.55257E+11,1.57845E+11,1.79072E+11,2.05739E+11,2.07948E+11,2.24906E+11,2.34569E+11,2.30187E+11,2.57694E+11
Turkey,TUR,Trade (% of GDP),NE.TRD.GNFS.ZS,44.24263475,49.36931489,54.97032357,40.27429096,37.40173939,42.00052734,49.39878498,47.46052193,45.60148606,48.11972434,45.43713728,48.15108156,47.28957887,49.90631535,45.93246733,45.89921604,52.66294733,52.24531361,50.35032693,51.41410109,49.29987617,46.81564205,54.12201097
Turkey,TUR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4.27852E+11,4.59426E+11,4.9424E+11,5.05648E+11,4.8851E+11,5.20948E+11,4.89887E+11,5.21388E+11,5.50629E+11,6.03733E+11,6.58129E+11,7.0492E+11,7.4038E+11,7.46638E+11,7.11513E+11,7.71902E+11,8.57687E+11,8.9877E+11,9.75087E+11,1.02547E+12,1.08788E+12,1.12251E+12,1.20604E+12
Turkey,TUR,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,40113000000,48757000000,55664000000,54637000000,47751000000,61035000000,44190000000,53255000000,73519000000,1.01624E+11,1.23395E+11,1.46862E+11,1.78125E+11,2.12024E+11,1.51581E+11,1.97021E+11,2.52522E+11,2.48341E+11,2.66285E+11,2.57789E+11,2.2291E+11,2.13595E+11,2.4917E+11
Turkey,TUR,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,61577229391,74215449062,90868114796,92889885015,89535013382,1.09212E+11,82910080353,1.00347E+11,1.23604E+11,1.49763E+11,1.67943E+11,1.80126E+11,1.97331E+11,1.91844E+11,1.64403E+11,1.96452E+11,2.2677E+11,2.28354E+11,2.46704E+11,2.45823E+11,2.50041E+11,2.59409E+11,2.86189E+11
Turkey,TUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,885000000,722000000,805000000,940000000,783000000,982000000,3352000000,1082000000,1702000000,2785000000,10031000000,20185000000,22047000000,19851000000,8585000000,9099000000,16182000000,13744000000,13563000000,13119000000,18002000000,13343000000,10886000000
Turkey,TUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.47355727,24.55131495,25.11078627,23.85657853,21.34175283,23.80012246,18.13545302,21.24315072,22.47352115,25.20533306,27.03354549,29.56522057,28.71372894,28.93590019,23.01843379,26.9727636,31.26869758,28.30415157,29.77321211,29.03337444,28.36203061,28.22663673,30.97016858
Turkey,TUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.639999866,6.630000114,6.840000153,6.889999866,7.690000057,6.489999771,8.380000114,10.35999966,10.53999996,10.84000015,10.64000034,8.720000267,8.869999886,9.710000038,12.55000019,10.65999985,8.800000191,8.149999619,8.729999542,9.880000114,10.23999977,10.84000015,11.26299953
Turkey,TUR,"Population, total",SP.POP.TOTL,58486381,59423208,60372499,61329590,62287326,63240121,64191474,65143054,66085803,67007855,67903406,68763405,69597281,70440032,71339185,72326914,73409455,74569867,75787333,77030628,78271472,79512426,80745020
Turkey,TUR,Population density (people per sq. km of land area),EN.POP.DNST,75.99285501,77.21009836,78.4435365,79.68710939,80.93152034,82.16951132,83.40562868,84.64204098,85.86697894,87.06502475,88.22863714,89.3460559,90.42953237,91.52454036,92.69283292,93.97621454,95.38278783,96.89054091,98.47242571,100.0878708,101.7001312,103.3125346,104.9140756
Turkey,TUR,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-4.074264587,-8.380590066,-7.93509595,-5.710377923,..,..,..,..,..,..,..,..,..,-1.567791636,-5.54776168,-2.985204221,-0.979143254,-0.442686655,0.247741786,0.422912284,0.501934404,-2.99608641,-2.451695566
Turkey,TUR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,1.7,3.7,2.1,2.6,1.9,1.4,0.6,0.9,0.8,0.3,0.3,0.3,0.3,0.3,0.2,..
Turkey,TUR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.69320308,16.85455609,14.46115269,12.45926585,10.47834161,10.08148031,8.853823305,10.26876188,9.88214694,9.421660835,9.254760629,8.161848034,7.518460216,7.484179967,8.129996037,9.026066927,8.235214349,7.752759175,6.725324955,6.589728076,6.903475386,6.183745916,6.083950714
Turkey,TUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.02013342,30.6180467,30.77985591,31.12809314,28.42479751,26.90254707,25.59678767,24.61116599,24.83314424,25.13000522,25.30189861,26.10877085,26.45673914,26.23654305,24.05598123,24.60175998,26.93581178,26.7741388,27.69613801,28.19516832,27.90429552,28.18329355,29.15849031
Turkey,TUR,Net migration,SM.POP.NETM,..,..,-99999,..,..,..,..,-39997,..,..,..,..,-50000,..,..,..,..,1627172,..,..,..,..,1525002
Turkey,TUR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.9767747,15.19952105,19.05053839,14.67892841,..,..,..,..,..,..,..,..,..,17.69632171,18.26135517,19.40536925,18.74408829,18.39275976,18.53188876,18.06982061,18.23819114,18.32477253,17.87310647
Turkey,TUR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,17.93983737,18.33879495,21.87729072,17.23168459,..,..,..,..,..,..,..,..,..,29.78003256,31.26855067,31.73205077,30.92875091,31.3192987,31.2845734,30.98959427,32.43631348,33.0929905,29.69251388
Turkey,TUR,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,12089.32827,12803.61138,13562.26857,13718.77395,13009.64258,13656.4982,12518.06329,13208.08993,13766.71153,14945.99902,16129.33971,17060.21733,17730.21842,17656.14061,16580.04415,17803.94057,19489.7017,20128.45751,21453.4329,22203.32339,23124.59071,23500.01971,24808.15785
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.963,67.57,68.189,68.807,69.417,70.008,70.571,71.102,71.6,72.06,72.481,72.866,73.219,73.549,73.859,74.154,74.437,74.711,74.977,75.239,75.498,75.755,..
United Kingdom,GBR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,28682.34216,29335.69611,30441.83937,31305.68625,32205.15089,33266.11643,33981.37759,34669.51824,35656.178,36292.18203,37159.79896,37793.6185,38384.25197,37903.38193,36042.42423,36366.98318,36607.98109,36892.85031,37398.79722,38251.79248,38839.16696,39309.32708,39753.24389
United Kingdom,GBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,10.80770017,4.082572203,0.932569152,1.157605207,0.819157204,2.05069932,0.861635147,2.229512302,2.411009819,2.508014825,2.645640926,3.027195574,2.579644206,2.82238757,1.521299207,1.570106241,2.011154953,1.563467122,1.90379116,1.715349139,0.456272022,1.974342691,1.963555889
United Kingdom,GBR,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,3.22114E+11,3.51831E+11,3.83179E+11,3.84319E+11,3.95227E+11,4.10535E+11,4.01046E+11,4.21505E+11,4.80296E+11,5.63032E+11,6.23208E+11,7.20652E+11,7.67723E+11,7.83065E+11,6.28886E+11,6.91273E+11,8.02303E+11,7.97323E+11,8.18616E+11,8.56389E+11,7.93894E+11,7.52272E+11,7.96373E+11
United Kingdom,GBR,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,3.88552E+11,4.17239E+11,4.50198E+11,4.64921E+11,4.79819E+11,5.26036E+11,5.37092E+11,5.46693E+11,5.60682E+11,5.87806E+11,6.39034E+11,7.18436E+11,7.07949E+11,7.12054E+11,6.50197E+11,6.88755E+11,7.31691E+11,7.33357E+11,7.39516E+11,7.59149E+11,7.96903E+11,8.15411E+11,8.61586E+11
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,50.04573776,51.30521833,50.18354729,48.26150548,48.76418377,51.53089941,51.78048458,50.34232237,49.47157307,49.51136982,51.93899823,55.82550643,52.20208712,56.46789408,54.44468126,59.03396277,62.56001301,61.44425819,61.35006396,58.4999853,56.47647078,58.58231325,62.46183081
United Kingdom,GBR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.77971E+12,1.82489E+12,1.89859E+12,1.95816E+12,2.02115E+12,2.09521E+12,2.14851E+12,2.20132E+12,2.27453E+12,2.32831E+12,2.4004E+12,2.45935E+12,2.51731E+12,2.50542E+12,2.4005E+12,2.44117E+12,2.47663E+12,2.51332E+12,2.5649E+12,2.64324E+12,2.70525E+12,2.75762E+12,2.8069E+12
United Kingdom,GBR,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,3.27E+11,3.55493E+11,3.80281E+11,3.96149E+11,4.19185E+11,4.41758E+11,4.40032E+11,4.71585E+11,5.29254E+11,6.24485E+11,6.8688E+11,7.83831E+11,8.37841E+11,8.57264E+11,6.73296E+11,7.45651E+11,8.31888E+11,8.37768E+11,8.64326E+11,9.05182E+11,8.35242E+11,7.94097E+11,8.25382E+11
United Kingdom,GBR,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,3.6243E+11,3.96942E+11,4.29821E+11,4.69559E+11,5.03955E+11,5.5159E+11,5.79569E+11,6.11002E+11,6.26919E+11,6.69932E+11,7.16177E+11,7.90705E+11,7.80693E+11,7.67654E+11,6.93118E+11,7.52366E+11,7.58929E+11,7.79685E+11,8.04223E+11,8.40133E+11,8.83096E+11,9.25766E+11,9.55563E+11
United Kingdom,GBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,21731466933,27390452985,37505198184,74651622351,89337010345,1.6413E+11,56090924809,89760582753,36011240473,87059621382,2.52653E+11,2.03636E+11,2.09515E+11,2.53454E+11,14547108445,66734551294,27012050072,46750789728,54473175400,58890445253,45333483122,2.65811E+11,64685400973
United Kingdom,GBR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.6372511,18.84125537,18.01167827,18.6262866,18.0644027,18.46573094,17.85660071,17.76296274,17.38414455,17.02408459,17.21944682,17.59422181,18.11052575,16.99367936,14.42836259,15.67951176,15.55916534,15.75748046,16.3579553,17.11074531,16.97234713,16.96858012,17.01180484
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.68999958,8.18999958,7.070000172,6.199999809,6.039999962,5.559999943,4.699999809,5.039999962,4.809999943,4.590000153,4.75,5.349999905,5.260000229,5.619999886,7.539999962,7.789999962,8.039999962,7.889999866,7.53000021,6.110000134,5.300000191,4.809999943,4.329999924
United Kingdom,GBR,"Population, total",SP.POP.TOTL,58019030,58166950,58316954,58487141,58682466,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258918,63700300,64128226,64613160,65128861,65595565,66022273
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,239.8174265,240.4288431,241.0488736,241.7523292,242.5596908,243.4279089,244.366854,245.4035423,246.5489067,247.9556277,249.6639772,251.5058901,253.4719258,255.4747034,257.4144174,259.4401893,261.4761212,263.3005415,265.0693424,267.0737817,269.2053941,271.134481,272.8982474
United Kingdom,GBR,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-4.797028346,-3.576850799,-1.814592458,0.076111885,0.944807396,1.759751582,0.615732607,-1.646266322,-3.081015317,-2.735535165,-2.741227912,-2.676852747,-2.466345387,-4.844807554,-9.557015984,-9.264835174,-7.257400637,-7.702116928,-5.273960175,-5.560019205,-4.183801133,-2.567397626,..
United Kingdom,GBR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,..,..
United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.297676002,1.12964257,0.99867441,0.905963917,0.847092146,0.781724145,0.748448906,0.727699889,0.766749672,0.775136994,0.578843122,0.56217051,0.569321831,0.63339962,0.550755262,0.659355127,0.609946289,0.603480247,0.65373164,0.639227201,0.592777078,0.537102884,0.516676662
